contact_id,customer_id,contact_date,channel,proposed_product,result,employee_id,note
H000671,C00281,2025-02-25,電話,一時払い保険,再訪問予定,E073,一時払い保険を提案。前向きな反応。
H000672,C00282,2026-07-03,訪問,投資信託,再訪問予定,E004,投資信託を提案。前向きな反応。
H000673,C00282,2025-11-08,来店,NISA,成約,E004,NISAを提案。前向きな反応。
H000674,C00283,2026-01-27,来店,国内債券,成約,E007,国内債券を提案。前向きな反応。
H000675,C00283,2025-09-26,オンライン面談,国内債券,成約,E007,国内債券を提案。前向きな反応。
H000676,C00283,2025-04-30,電話,相続コンサル,検討中,E007,相続コンサルを提案。前向きな反応。
H000677,C00283,2025-03-03,訪問,NISA,成約,E007,NISAを提案。前向きな反応。
H000678,C00283,2025-01-22,メール,投資信託,見送り,E007,投資信託を提案。反応は限定的。
H000679,C00284,2025-11-19,訪問,国内債券,情報提供のみ,E035,国内債券を提案。前向きな反応。
H000680,C00284,2024-11-17,来店,投資信託,検討中,E035,投資信託を提案。前向きな反応。
H000681,C00284,2025-10-19,電話,外貨預金,成約,E035,外貨預金を提案。前向きな反応。
H000682,C00284,2025-03-28,電話,ファンドラップ,成約,E035,ファンドラップを提案。前向きな反応。
H000683,C00284,2025-05-28,オンライン面談,相続コンサル,成約,E035,相続コンサルを提案。前向きな反応。
H000684,C00285,2026-06-07,メール,国内債券,成約,E062,国内債券を提案。前向きな反応。
H000685,C00285,2025-12-11,オンライン面談,ファンドラップ,見送り,E062,ファンドラップを提案。反応は限定的。
H000686,C00285,2026-02-20,訪問,一時払い保険,再訪問予定,E062,一時払い保険を提案。前向きな反応。
H000687,C00288,2025-11-12,訪問,ファンドラップ,成約,E016,ファンドラップを提案。前向きな反応。
H000688,C00288,2024-12-23,訪問,相続コンサル,見送り,E016,相続コンサルを提案。反応は限定的。
H000689,C00289,2025-03-03,訪問,ファンドラップ,情報提供のみ,E032,ファンドラップを提案。前向きな反応。
H000690,C00290,2025-10-22,メール,外国債券,検討中,E018,外国債券を提案。前向きな反応。
H000691,C00291,2025-12-10,メール,外貨預金,検討中,E013,外貨預金を提案。前向きな反応。
H000692,C00292,2025-03-22,来店,外国債券,情報提供のみ,E034,外国債券を提案。前向きな反応。
H000693,C00292,2024-11-20,メール,相続コンサル,検討中,E034,相続コンサルを提案。前向きな反応。
H000694,C00292,2025-03-08,電話,ファンドラップ,情報提供のみ,E034,ファンドラップを提案。前向きな反応。
H000695,C00293,2026-02-05,メール,投資信託,検討中,E008,投資信託を提案。前向きな反応。
H000696,C00293,2025-10-01,訪問,外国債券,見送り,E008,外国債券を提案。反応は限定的。
H000697,C00293,2025-07-27,訪問,外貨預金,成約,E008,外貨預金を提案。前向きな反応。
H000698,C00293,2025-02-10,メール,国内債券,成約,E008,国内債券を提案。前向きな反応。
H000699,C00293,2025-12-14,オンライン面談,相続コンサル,情報提供のみ,E008,相続コンサルを提案。前向きな反応。
H000700,C00294,2025-03-12,電話,NISA,見送り,E012,NISAを提案。反応は限定的。
H000701,C00294,2024-04-21,訪問,ファンドラップ,情報提供のみ,E012,ファンドラップを提案。前向きな反応。
H000702,C00296,2026-01-11,電話,投資信託,検討中,E049,投資信託を提案。前向きな反応。
H000703,C00297,2026-08-13,訪問,外国債券,検討中,E028,外国債券を提案。前向きな反応。
H000704,C00298,2026-01-13,電話,国内債券,検討中,E072,国内債券を提案。前向きな反応。
H000705,C00299,2025-09-05,訪問,相続コンサル,成約,E037,相続コンサルを提案。前向きな反応。
H000706,C00299,2024-08-15,オンライン面談,一時払い保険,見送り,E037,一時払い保険を提案。反応は限定的。
H000707,C00300,2026-08-06,オンライン面談,ファンドラップ,見送り,E013,ファンドラップを提案。反応は限定的。
H000708,C00301,2025-06-30,メール,ファンドラップ,見送り,E039,ファンドラップを提案。反応は限定的。
H000709,C00302,2025-10-11,来店,外国債券,成約,E067,外国債券を提案。前向きな反応。
H000710,C00302,2025-01-10,訪問,相続コンサル,再訪問予定,E067,相続コンサルを提案。前向きな反応。
H000711,C00302,2025-05-01,訪問,国内債券,情報提供のみ,E067,国内債券を提案。前向きな反応。
H000712,C00302,2025-06-12,訪問,相続コンサル,成約,E067,相続コンサルを提案。前向きな反応。
H000713,C00302,2025-02-02,来店,相続コンサル,検討中,E067,相続コンサルを提案。前向きな反応。
H000714,C00303,2026-08-07,メール,国内債券,再訪問予定,E051,国内債券を提案。前向きな反応。
H000715,C00304,2026-04-01,来店,一時払い保険,検討中,E032,一時払い保険を提案。前向きな反応。
H000716,C00304,2025-12-16,オンライン面談,国内債券,見送り,E032,国内債券を提案。反応は限定的。
H000717,C00304,2025-12-17,オンライン面談,相続コンサル,検討中,E032,相続コンサルを提案。前向きな反応。
H000718,C00305,2025-07-31,オンライン面談,一時払い保険,再訪問予定,E002,一時払い保険を提案。前向きな反応。
H000719,C00305,2025-04-13,メール,外貨預金,情報提供のみ,E002,外貨預金を提案。前向きな反応。
H000720,C00305,2024-12-13,来店,外貨預金,検討中,E002,外貨預金を提案。前向きな反応。
H000721,C00306,2026-08-13,オンライン面談,投資信託,見送り,E041,投資信託を提案。反応は限定的。
H000722,C00306,2026-06-17,訪問,一時払い保険,見送り,E041,一時払い保険を提案。反応は限定的。
H000723,C00306,2025-09-21,メール,投資信託,成約,E041,投資信託を提案。前向きな反応。
H000724,C00306,2026-06-09,メール,外国債券,検討中,E041,外国債券を提案。前向きな反応。
H000725,C00306,2026-05-20,来店,外貨預金,成約,E041,外貨預金を提案。前向きな反応。
H000726,C00307,2026-04-20,来店,投資信託,再訪問予定,E050,投資信託を提案。前向きな反応。
H000727,C00308,2025-12-30,メール,外国債券,成約,E050,外国債券を提案。前向きな反応。
H000728,C00308,2024-12-07,訪問,国内債券,成約,E050,国内債券を提案。前向きな反応。
H000729,C00309,2025-08-29,メール,外貨預金,成約,E029,外貨預金を提案。前向きな反応。
H000730,C00309,2025-05-11,電話,外貨預金,検討中,E029,外貨預金を提案。前向きな反応。
H000731,C00309,2024-07-26,電話,国内債券,成約,E029,国内債券を提案。前向きな反応。
H000732,C00309,2024-12-25,オンライン面談,外貨預金,成約,E029,外貨預金を提案。前向きな反応。
H000733,C00309,2024-10-09,電話,外国債券,再訪問予定,E029,外国債券を提案。前向きな反応。
H000734,C00310,2025-12-22,来店,相続コンサル,成約,E008,相続コンサルを提案。前向きな反応。
H000735,C00310,2025-06-06,訪問,ファンドラップ,成約,E008,ファンドラップを提案。前向きな反応。
H000736,C00310,2025-09-23,訪問,国内債券,情報提供のみ,E008,国内債券を提案。前向きな反応。
H000737,C00310,2025-07-23,電話,外国債券,検討中,E008,外国債券を提案。前向きな反応。
H000738,C00311,2024-11-30,電話,外国債券,見送り,E005,外国債券を提案。反応は限定的。
H000739,C00311,2024-10-06,オンライン面談,投資信託,成約,E005,投資信託を提案。前向きな反応。
H000740,C00312,2026-02-03,オンライン面談,ファンドラップ,成約,E037,ファンドラップを提案。前向きな反応。
H000741,C00312,2025-07-23,電話,投資信託,検討中,E037,投資信託を提案。前向きな反応。
H000742,C00313,2025-11-11,メール,相続コンサル,再訪問予定,E002,相続コンサルを提案。前向きな反応。
H000743,C00314,2026-07-20,電話,投資信託,成約,E041,投資信託を提案。前向きな反応。
H000744,C00315,2025-07-14,電話,ファンドラップ,情報提供のみ,E012,ファンドラップを提案。前向きな反応。
H000745,C00315,2024-12-14,電話,国内債券,見送り,E012,国内債券を提案。反応は限定的。
H000746,C00316,2026-01-20,オンライン面談,投資信託,成約,E077,投資信託を提案。前向きな反応。
H000747,C00317,2025-12-17,オンライン面談,NISA,成約,E047,NISAを提案。前向きな反応。
H000748,C00317,2025-10-29,メール,一時払い保険,成約,E047,一時払い保険を提案。前向きな反応。
H000749,C00317,2025-03-04,来店,投資信託,再訪問予定,E047,投資信託を提案。前向きな反応。
H000750,C00318,2025-10-06,メール,国内債券,成約,E004,国内債券を提案。前向きな反応。
H000751,C00319,2025-03-01,メール,外国債券,検討中,E035,外国債券を提案。前向きな反応。
H000752,C00321,2024-12-10,メール,投資信託,再訪問予定,E041,投資信託を提案。前向きな反応。
H000753,C00321,2024-04-13,来店,ファンドラップ,見送り,E041,ファンドラップを提案。反応は限定的。
H000754,C00321,2024-09-06,来店,投資信託,情報提供のみ,E041,投資信託を提案。前向きな反応。
H000755,C00322,2025-08-22,訪問,ファンドラップ,情報提供のみ,E041,ファンドラップを提案。前向きな反応。
H000756,C00322,2024-12-12,来店,外国債券,見送り,E041,外国債券を提案。反応は限定的。
H000757,C00325,2025-08-27,電話,ファンドラップ,成約,E047,ファンドラップを提案。前向きな反応。
H000758,C00325,2025-06-14,電話,外貨預金,見送り,E047,外貨預金を提案。反応は限定的。
H000759,C00326,2025-10-28,訪問,外国債券,検討中,E011,外国債券を提案。前向きな反応。
H000760,C00327,2026-08-10,電話,NISA,成約,E008,NISAを提案。前向きな反応。
H000761,C00327,2025-10-14,訪問,国内債券,成約,E008,国内債券を提案。前向きな反応。
H000762,C00327,2025-07-31,来店,外貨預金,検討中,E008,外貨預金を提案。前向きな反応。
H000763,C00328,2025-12-18,電話,ファンドラップ,見送り,E061,ファンドラップを提案。反応は限定的。
H000764,C00328,2025-09-03,電話,ファンドラップ,見送り,E061,ファンドラップを提案。反応は限定的。
H000765,C00328,2025-06-21,訪問,国内債券,成約,E061,国内債券を提案。前向きな反応。
H000766,C00329,2025-12-20,メール,国内債券,見送り,E004,国内債券を提案。反応は限定的。
H000767,C00330,2026-03-17,オンライン面談,投資信託,情報提供のみ,E075,投資信託を提案。前向きな反応。
H000768,C00330,2025-04-05,電話,外貨預金,情報提供のみ,E075,外貨預金を提案。前向きな反応。
H000769,C00330,2025-03-28,訪問,NISA,成約,E075,NISAを提案。前向きな反応。
H000770,C00330,2026-02-27,電話,国内債券,成約,E075,国内債券を提案。前向きな反応。
H000771,C00331,2026-06-22,訪問,国内債券,成約,E039,国内債券を提案。前向きな反応。
H000772,C00331,2025-11-14,オンライン面談,ファンドラップ,情報提供のみ,E039,ファンドラップを提案。前向きな反応。
H000773,C00331,2025-06-28,訪問,ファンドラップ,検討中,E039,ファンドラップを提案。前向きな反応。
H000774,C00331,2025-09-11,メール,ファンドラップ,成約,E039,ファンドラップを提案。前向きな反応。
H000775,C00331,2025-10-28,メール,投資信託,情報提供のみ,E039,投資信託を提案。前向きな反応。
H000776,C00332,2025-11-21,訪問,外貨預金,検討中,E080,外貨預金を提案。前向きな反応。
